player_name,goals,xG,Actual to xG,Goals to xG %,assists,xA,Assists to xA %,Actual to xA,year
Dimitri Payet,9,5.748615788295865,3.251384211704135,56.559428068299965,12,11.665769186802208,2.865055941411182,0.3342308131977916,2015
Andy Carroll,9,6.137788807973266,2.8622111920267344,46.63261121511044,2,2.7616127114742994,-27.578548878698818,-0.7616127114742994,2015
Christian Benteke,9,9.98186818882823,-0.9818681888282299,-9.83651727566532,3,2.7818546555936337,7.841723289451124,0.21814534440636635,2015
Aleksandar Mitrovic,9,10.339352402836084,-1.3393524028360844,-12.953929324129623,4,2.2244459111243486,79.82006125643197,1.7755540888756514,2015
Salomón Rondón,9,9.896931927651169,-0.8969319276511687,-9.06272705731378,2,1.9187822239473464,4.232777177056143,0.08121777605265357,2015
Daniel Sturridge,8,5.741582944989204,2.2584170550107956,39.33439744141921,1,0.5159462941810489,93.8186224570679,0.48405370581895113,2015
Philippe Coutinho,8,6.49630680680275,1.5036931931972504,23.14689311814253,5,5.286333870142698,-5.416492358909012,-0.2863338701426983,2015
Michail Antonio,8,5.896233828738332,2.103766171261668,35.67982940242092,3,2.84874646551907,5.309476863304152,0.15125353448092982,2015
Ross Barkley,8,8.793569456785917,-0.7935694567859173,-9.024429279665574,8,5.907710798084736,35.41624282951661,2.092289201915264,2015
Kelechi Iheanacho,8,4.937837693840265,3.0621623061597347,62.014235704418695,1,1.5855757798999548,-36.93142814889004,-0.5855757798999548,2015
Wayne Rooney,8,7.317086962983012,0.6829130370169878,9.333127246837853,6,4.480131359770894,33.92464457352048,1.519868640229106,2015
Kevin De Bruyne,7,4.308095835149288,2.691904164850712,62.484779073105955,9,8.33203162252903,8.016872807645695,0.6679683774709702,2015
Mark Noble,7,3.879513105377555,3.120486894622445,80.43501361799778,4,3.2432395946234465,23.333472082392255,0.7567604053765535,2015
Jordan Ayew,7,4.692514030262828,2.307485969737172,49.173768151907474,0,1.4725213972851634,-100.0,-1.4725213972851634,2015
Pedro,7,6.120477117598057,0.8795228824019432,14.370168624159591,2,4.614514185115695,-56.658492752041326,-2.614514185115695,2015
Dieumerci Mbokani,7,6.585035309195519,0.4149646908044806,6.301631977963927,1,1.5376300066709518,-34.96484878276722,-0.5376300066709518,2015
Dusan Tadic,7,6.417935328558087,0.5820646714419127,9.069344604516056,12,8.644171416759491,38.8218652945054,3.355828583240509,2015
Bojan,7,4.585217607673258,2.4147823923267424,52.66451014856217,1,1.8038731729611757,-44.563730145261005,-0.8038731729611757,2015
Joshua King,6,5.712771352380514,0.28722864761948586,5.027833776329899,2,3.535969901829958,-43.438432579277695,-1.535969901829958,2015
Mesut Özil,6,7.923172945156693,-1.9231729451566926,-24.27276242067008,19,17.618861105293036,7.838979412193928,1.3811388947069645,2015
Manuel Lanzini,6,4.531228398904204,1.4687716010957956,32.414424341332946,2,2.836365235969424,-29.487219253819674,-0.8363652359694238,2015
Juan Mata,6,6.4600174985826015,-0.46001749858260155,-7.120994620889717,5,5.284316685050726,-5.3803869449205175,-0.28431668505072594,2015
Raheem Sterling,6,7.149213088676333,-1.1492130886763334,-16.074679470620012,2,3.246622446924448,-38.39751826102797,-1.246622446924448,2015
Christian Eriksen,6,5.5121056120842695,0.4878943879157305,8.851325106074029,13,9.808851055800917,32.53336120657934,3.1911489441990835,2015
Bafétimbi Gomis,6,6.098333736881614,-0.09833373688161373,-1.6124689320774488,0,2.4120547231286764,-100.0,-2.4120547231286764,2015
Leonardo Ulloa,6,6.906455801799893,-0.9064558017998934,-13.124760771851484,2,1.466686885803938,36.361756511086284,0.5333131141960621,2015
Ayoze Pérez,6,3.795658176764846,2.204341823235154,58.07535137724076,2,2.894735593348741,-30.909061104046355,-0.8947355933487411,2015
Nathan Redmond,6,3.4319807747378945,2.5680192252621055,74.8261541604419,3,3.6447911020368338,-17.690756040215923,-0.6447911020368338,2015
Yaya Touré,6,5.663291418924928,0.3367085810750723,5.945457441054486,5,4.417276362888515,13.19192165577873,0.582723637111485,2015
Callum Wilson,5,2.346478898078203,2.653521101921797,113.08523183801333,0,1.084264986217022,-100.0,-1.084264986217022,2015
Divock Origi,5,3.3548461496829987,1.6451538503170013,49.038131017496966,1,0.5015547964721918,99.3800093297371,0.4984452035278082,2015
James Milner,5,3.398423934355378,1.6015760656446218,47.12702407295201,11,5.385005238465965,104.27092477877677,5.614994761534035,2015
Theo Walcott,5,8.386532507836819,-3.3865325078368187,-40.380604316173155,2,2.0374574419111013,-1.8384404572380604,-0.03745744191110134,2015
Aaron Ramsey,5,8.614322556182742,-3.614322556182742,-41.9571304952894,4,4.046241706237197,-1.1428310416037752,-0.04624170623719692,2015
Scott Dann,5,2.5363450115546584,2.4636549884453416,97.13406406548921,1,0.6297998037189245,58.78061474377553,0.3702001962810755,2015
Yohan Cabaye,5,6.7147998213768005,-1.7147998213768005,-25.537616414381787,1,3.237457119859755,-69.11155999980258,-2.237457119859755,2015
Yannick Bolasie,5,4.791508495807648,0.2084915041923523,4.351270677590844,3,3.785496551543474,-20.75015895135873,-0.7854965515434742,2015
Connor Wickham,5,4.318102177232504,0.6818978227674961,15.791609248221365,3,0.8700869707390666,244.79311849156286,2.1299130292609334,2015
Cheikhou Kouyaté,5,5.835475044324994,-0.8354750443249941,-14.317172774776829,2,1.3813032917678356,44.790793732224934,0.6186967082321644,2015
Marcus Rashford,5,3.0254475995898247,1.9745524004101753,65.26480249328647,2,0.759778780862689,163.23451646400346,1.240221219137311,2015
Aaron Lennon,5,2.2260953821241856,2.7739046178758144,124.60852487052456,0,1.6979509945958853,-100.0,-1.6979509945958853,2015
Arouna Koné,5,4.518551206216216,0.4814487937837839,10.654937209109194,4,2.134571185335517,87.3912675051533,1.865428814664483,2015
Erik Lamela,5,6.299697618931532,-1.299697618931532,-20.63111116676055,9,8.934903832152486,0.7285603636075397,0.06509616784751415,2015
Diafra Sakho,5,7.360721768811345,-2.360721768811345,-32.071878858594175,1,1.8989981887862089,-47.34065540951492,-0.8989981887862089,2015
Rudy Gestede,5,5.696741838008165,-0.6967418380081654,-12.230532079926187,2,1.4262413000687957,40.228725665392574,0.5737586999312043,2015
Cesc Fàbregas,5,3.869538052938879,1.130461947061121,29.21439023457969,7,8.421028561890125,-16.874762405165992,-1.4210285618901253,2015
Willian,5,4.4275352749973536,0.5724647250026464,12.929647974470143,6,7.687523938715458,-21.951462553720955,-1.687523938715458,2015
Fabio Borini,5,4.93459333665669,0.06540666334331036,1.3254722097854776,2,1.737776736728847,15.089583013106523,0.262223263271153,2015
Shinji Okazaki,5,8.607688304968178,-3.6076883049681783,-41.91239479345338,0,1.1344577930867672,-100.0,-1.1344577930867672,2015
Jonathan Walters,5,5.66549963876605,-0.6654996387660503,-11.746530424472795,3,2.3749693855643272,26.31741774166729,0.6250306144356728,2015
Mame Biram Diouf,5,5.139999140053988,-0.1399991400539884,-2.7237191337840945,1,0.7568941134959459,32.118876626110286,0.24310588650405407,2015
Steven Davis,5,2.531914735212922,2.468085264787078,97.47900395151038,3,4.076438756659627,-26.406351742708324,-1.076438756659627,2015
Son Heung-Min,4,4.179750515148044,-0.17975051514804363,-4.300508235996402,1,0.7707014922052622,29.751922127285614,0.22929850779473782,2015
Steve Cook,4,2.054982926696539,1.945017073303461,94.64881912328819,0,0.914485789835453,-100.0,-0.914485789835453,2015
Matt Ritchie,4,4.234732269309461,-0.23473226930946112,-5.543025022163629,6,3.577278872951865,67.72525187696581,2.422721127048135,2015
Adam Lallana,4,3.5331818871200085,0.46681811287999153,13.212399695066576,6,5.648350378498435,6.225704815341997,0.351649621501565,2015
Laurent Koscielny,4,3.3445703331381083,0.6554296668618917,19.596827143022647,0,0.7183354124426842,-100.0,-0.7183354124426842,2015
Danny Welbeck,4,2.9756076019257307,1.0243923980742693,34.42632682519399,2,0.760790191590786,162.88456687619345,1.239209808409214,2015
Enner Valencia,4,4.249641552567482,-0.249641552567482,-5.874414335408065,2,1.475322525948286,35.56357778204935,0.5246774740517139,2015
Jesse Lingard,4,3.2912297286093235,0.7087702713906765,21.535119995715412,1,1.2874503061175346,-22.32709913164544,-0.28745030611753464,2015
Kevin Mirallas,4,3.3397473292425275,0.6602526707574725,19.769539598889995,2,1.8302945913746955,9.27202699636687,0.16970540862530448,2015
Ramiro Funes Mori,4,2.9086846550926566,1.0913153449073434,37.519204531045304,1,0.758610226213932,31.819999974268047,0.24138977378606796,2015
Wilfried Bony,4,6.749876271001995,-2.7498762710019946,-40.73965448545601,3,2.988756734877825,0.37618535463157465,0.011243265122175217,2015
Toby Alderweireld,4,3.0251707965508103,0.9748292034491897,32.22393937428771,2,0.8221089672297239,143.2767528055846,1.177891032770276,2015
Eden Hazard,4,2.578371524810791,1.421628475189209,55.13668071142433,3,4.175006551668048,-28.14382533600086,-1.175006551668048,2015
Patrick van Aanholt,4,2.54197043273598,1.45802956726402,57.358242585642905,3,3.797237947583199,-20.99520647871465,-0.797237947583199,2015
Andros Townsend,4,1.4662211015820503,2.5337788984179497,172.8101509168028,2,2.820960408076644,-29.10215987881879,-0.8209604080766439,2015
Wes Hoolahan,4,3.4676506221294403,0.5323493778705597,15.351874680605818,8,4.911916113458574,62.86923097241267,3.088083886541426,2015
Craig Dawson,4,4.9939436465501785,-0.9939436465501785,-19.90298082832384,0,3.273947911337018,-100.0,-3.273947911337018,2015
Saido Berahino,4,7.118001105263829,-3.1180011052638292,-43.80444817517713,0,1.0141102001070976,-100.0,-1.0141102001070976,2015
Steven Naismith,4,3.011758865788579,0.988241134211421,32.81275753637291,1,2.0797792114317417,-51.91797309525036,-1.0797792114317417,2015
Benik Afobe,4,3.395960964262485,0.6040390357375149,17.786984070021447,0,0.6378889800980687,-100.0,-0.6378889800980687,2015
Joselu,4,3.42055097874254,0.5794490212574601,16.940224684810186,1,0.8887685872614384,12.515227735635758,0.11123141273856163,2015
Steven Fletcher,4,3.1093484219163656,0.8906515780836344,28.644315696685563,0,0.8061626013368368,-100.0,-0.8061626013368368,2015
Charlie Daniels,3,2.930394820868969,0.06960517913103104,2.375283311154316,5,2.489581812173128,100.83694279705378,2.510418187826872,2015
Dan Gosling,3,3.2276471266523004,-0.22764712665230036,-7.0530363983257,1,1.8973795399069784,-47.295731878239486,-0.8973795399069784,2015
Junior Stanislas,3,2.733297389000654,0.2667026109993458,9.75754091276754,2,3.781087612733245,-47.10516642712083,-1.781087612733245,2015
Marc Pugh,3,2.465305913239717,0.534694086760283,21.68875204852889,2,1.1982270358130336,66.91327605063918,0.8017729641869664,2015
Joel Campbell,3,2.59413100220263,0.40586899779736996,15.645663131613393,2,2.8309967815876007,-29.353504991326208,-0.8309967815876007,2015
Ander Herrera,3,2.770497987046838,0.2295020129531622,8.28378197804777,2,2.1379278171807528,-6.451472125127017,-0.13792781718075275,2015
Aleksandar Kolarov,3,2.389820823445916,0.6101791765540838,25.532423626397975,3,2.884808447211981,3.993039915677795,0.11519155278801918,2015
Mousa Dembélé,3,1.482901705428958,1.517098294571042,102.30605906088645,1,0.8319704830646515,20.196571916397076,0.1680295169353485,2015
Eric Dier,3,1.6450099218636751,1.3549900781363249,82.3697207006035,2,1.380221512168646,44.904276767686305,0.6197784878313539,2015
Nacer Chadli,3,2.929527999833226,0.0704720001667738,2.405575238426998,2,2.760443637147546,-27.54787770031546,-0.7604436371475458,2015
Oscar,3,5.17186302319169,-2.1718630231916896,-41.99382337568904,3,3.297748578712344,-9.028844122149682,-0.29774857871234417,2015
Dwight Gayle,3,3.890564911067486,-0.8905649110674858,-22.89037534199974,0,0.71475759614259,-100.0,-0.71475759614259,2015
Robert Huth,3,3.4519033562392,-0.4519033562392001,-13.091425500728457,0,0.6899090297520161,-100.0,-0.6899090297520161,2015
Jeremain Lens,3,1.33960447832942,1.66039552167058,123.94669833749799,3,2.9814170990139246,0.6232908837955454,0.0185829009860754,2015
Russell Martin,3,1.8422323176637287,1.1577676823362713,62.845910976337784,0,1.0656029731035233,-100.0,-1.0656029731035233,2015
Robbie Brady,3,2.794267915189266,0.2057320848107338,7.362647070898311,2,5.04878506064415,-60.38650930913605,-3.04878506064415,2015
Jonny Howson,3,2.2518839417025447,0.7481160582974553,33.2217857431782,4,2.8945629689842463,38.19011860722005,1.1054370310157537,2015
Cameron Jerome,3,8.215384827926755,-5.215384827926755,-63.48314701215179,2,0.3745400048792362,433.98835209735864,1.6254599951207638,2015
Craig Gardner,3,4.136256244033575,-1.136256244033575,-27.47064439425363,3,3.0203902954235677,-0.6750880988613521,-0.02039029542356774,2015
Virgil van Dijk,3,3.2997162602841854,-0.2997162602841854,-9.083091897676457,0,1.340610295534134,-100.0,-1.340610295534134,2015
Papiss Demba Cissé,3,3.0891173183918,-0.08911731839179993,-2.8848796988453183,0,0.6837781090289354,-100.0,-0.6837781090289354,2015
Glenn Murray,3,4.022136937826872,-1.0221369378268719,-25.412783145546612,0,0.5152826830744743,-100.0,-0.5152826830744743,2015
Xherdan Shaqiri,3,3.074525742791593,-0.07452574279159307,-2.423975241265196,6,6.42092464491725,-6.555514481087239,-0.4209246449172497,2015
Duncan Watmore,3,1.465447487309575,1.534552512690425,104.71562618103228,1,0.947002712637186,5.596318432418068,0.05299728736281395,2015
Mauro Zárate,3,1.550888579338789,1.449111420661211,93.43749383202177,0,1.3420005030930042,-100.0,-1.3420005030930042,2015
James Morrison,3,1.8907658848911524,1.1092341151088476,58.66586254663167,3,1.1233719112351537,167.05314330865576,1.8766280887648463,2015
Joe Allen,2,1.3847471065819263,0.6152528934180737,44.43070438592559,1,1.3596460912376642,-26.451448914201205,-0.3596460912376642,2015
Alex Iwobi,2,1.5485198199748993,0.4514801800251007,29.155595827789853,2,1.5110217109322548,32.3607718889797,0.4889782890677452,2015
Joel Ward,2,1.150739767588675,0.849260232411325,73.80124128245892,1,1.8000704925507307,-44.44662005525223,-0.8000704925507307,2015
Damien Delaney,2,1.834194477647543,0.16580552235245705,9.03969150343926,3,2.6911376118659973,11.47701948693147,0.3088623881340027,2015
Jason Puncheon,2,3.873505707830191,-1.873505707830191,-48.36718593296372,3,4.142699588090181,-27.58345286188071,-1.1426995880901814,2015
Bakary Sako,2,2.3595071816816926,-0.3595071816816926,-15.236536869765358,1,1.8894953643903136,-47.075816175782386,-0.8894953643903136,2015
Wilfried Zaha,2,2.624895393848419,-0.6248953938484192,-23.806487500907448,1,4.474730141460896,-77.65228363752182,-3.4747301414608964,2015
Aaron Cresswell,2,1.0925629902631044,0.9074370097368956,83.05580710896788,4,3.2946184799075127,21.410112411932108,0.7053815200924873,2015
Memphis Depay,2,4.7337087681517005,-2.7337087681517005,-57.74983003906027,0,1.2230775114148855,-100.0,-1.2230775114148855,2015
Sebastian Prödl,2,1.5338504202663898,0.46614957973361015,30.39081083621258,0,0.1290602032095194,-100.0,-0.1290602032095194,2015
Almen Abdi,2,2.0675654159858823,-0.06756541598588228,-3.2678731934420995,0,2.5999508891254663,-100.0,-2.5999508891254663,2015
Ben Watson,2,0.4924735939130187,1.5075264060869813,306.1131448914279,0,2.1229016734287143,-100.0,-2.1229016734287143,2015
Leighton Baines,2,1.2093742927536368,0.7906257072463632,65.37477371427991,1,1.6651656907051802,-39.94591615825867,-0.6651656907051802,2015
James McCarthy,2,0.8192178858444095,1.1807821141555905,144.13529471936496,2,1.3880207985639572,44.090059894577585,0.6119792014360428,2015
Gerard Deulofeu,2,1.413774512708187,0.5862254872918129,41.46527483854944,8,5.973309900611639,33.929096817508785,2.026690099388361,2015
Tom Cleverley,2,1.491365397349,0.508634602651,34.10529730374135,4,2.2500664331018925,77.77252889754402,1.7499335668981075,2015
Jordan Henderson,2,1.527289591729641,0.47271040827035904,30.95093496545203,3,1.300453895702958,130.68868568988023,1.699546104297042,2015
Vincent Kompany,2,0.4174300068989396,1.5825699931010604,379.1222401230496,0,0.0813498990610241,-100.0,-0.0813498990610241,2015
Fernandinho,2,1.23233259934932,0.7676674006506801,62.29384835360305,2,2.5116884037852287,-20.372288338557084,-0.5116884037852287,2015
Fernando,2,2.896815828979016,-0.8968158289790158,-30.95867607486455,0,0.3292692955583334,-100.0,-0.3292692955583334,2015
David Silva,2,2.598524495959282,-0.5985244959592819,-23.033244323460885,11,4.727522297762334,132.6800236395839,6.272477702237666,2015
James McArthur,2,1.0581504269503057,0.9418495730496943,89.00904342723727,2,1.085091905668378,84.31618460632336,0.9149080943316219,2015
Ashley Westwood,2,1.7461493341252208,0.2538506658747792,14.537740897284273,2,3.151757683604956,-36.54334499115378,-1.1517576836049561,2015
Carles Gil,2,0.7563516963273287,1.2436483036726713,164.42725119961307,0,1.486159997060895,-100.0,-1.486159997060895,2015
Scott Sinclair,2,2.815946187824011,-0.8159461878240108,-28.975915496969197,0,0.131769198924303,-100.0,-0.131769198924303,2015
César Azpilicueta,2,1.2036286052316427,0.7963713947683573,66.16421305599435,3,2.2325296327471733,34.37671581131215,0.7674703672528267,2015
Branislav Ivanovic,2,2.3555952794849877,-0.3555952794849877,-15.095771441804418,2,2.0069943265989423,-0.34849757701083706,-0.00699432659894228,2015
Bertrand Traoré,2,1.6593624241650105,0.34063757583498955,20.52822041010107,1,0.627598786726594,59.33746545555994,0.37240121327340603,2015
Nemanja Matic,2,2.506363909691572,-0.5063639096915722,-20.203128034742736,2,2.058973101899028,-2.8641997238640893,-0.058973101899027824,2015
Gary Cahill,2,1.5026721898466349,0.49732781015336514,33.09622774106994,1,0.1968750972300768,407.9362570835236,0.8031249027699232,2015
Ashley Williams,2,1.7815254908055067,0.2184745091944933,12.263338937446877,1,0.4403919987380504,127.0704288146729,0.5596080012619495,2015
Alberto Paloschi,2,2.420431124046445,-0.4204311240464449,-17.370092454586093,0,0.603236598894,-100.0,-0.603236598894,2015
Wayne Routledge,2,2.52651600074023,-0.5265160007402301,-20.83960681768764,1,1.7192793767899277,-41.83609636107522,-0.7192793767899277,2015
Ki Sung-yueng,2,2.4574378253892064,-0.4574378253892064,-18.61442111223131,1,1.0774459028616548,-7.187915667595137,-0.07744590286165476,2015
Lamine Koné,2,2.458799561485648,-0.45879956148564816,-18.659494196771114,1,0.7516853213310242,33.034392400969075,0.24831467866897583,2015
Wahbi Khazri,2,0.8625685963779688,1.1374314036220312,131.86561722722635,1,2.2329065892845392,-55.21532316672428,-1.2329065892845392,2015
Wes Morgan,2,3.00750370323658,-1.00750370323658,-33.49966625651488,0,0.0531145986169576,-100.0,-0.0531145986169576,2015
Daniel Drinkwater,2,2.187858287245035,-0.18785828724503517,-8.586401063552772,7,5.324235362932086,31.474277954253722,1.675764637067914,2015
Marc Albrighton,2,2.549340220168233,-0.5493402201682329,-21.548329086181425,6,8.095411790534854,-25.883943210706178,-2.095411790534854,2015
Daryl Janmaat,2,1.1652493462897835,0.8347506537102165,71.63708406000032,4,3.490501798223704,14.596703603922409,0.5094982017762959,2015
Jamaal Lascelles,2,0.4158274009823799,1.58417259901762,380.9687854323835,0,0.1482736989855766,-100.0,-0.1482736989855766,2015
Andy King,2,2.715634703636169,-0.715634703636169,-26.352392045879792,1,1.0578415095806122,-5.46788049596804,-0.05784150958061218,2015
Alexander Tettey,2,0.6745796985924244,1.3254203014075756,196.48090569182455,0,0.1093363417312502,-100.0,-0.1093363417312502,2015
Stéphane Sessegnon,2,1.287262612953782,0.7127373870462179,55.368452394554865,2,2.786615217104554,-28.228339968727024,-0.7866152171045542,2015
James McClean,2,2.168414603918791,-0.16841460391879082,-7.766715996766922,2,3.026410101912916,-33.915102955285164,-1.0264101019129162,2015
Adam Smith,2,0.4881399013102054,1.5118600986897945,309.7186062093766,0,1.1019454840570688,-100.0,-1.1019454840570688,2015
José Fonte,2,2.431196888908744,-0.43119688890874386,-17.735992131114028,1,1.2865146612748504,-22.270609881035742,-0.28651466127485037,2015
James Ward-Prowse,2,2.065772909671068,-0.06577290967106819,-3.183937080554569,4,4.687691954895854,-14.670160955811621,-0.687691954895854,2015
Giannelli Imbula,2,0.7641459014266729,1.235854098573327,161.73012199188233,0,0.446632195264101,-100.0,-0.446632195264101,2015
Ibrahim Afellay,2,2.3782680314034224,-0.37826803140342236,-15.905189255737731,2,2.0416691973805428,-2.040937750052959,-0.041669197380542755,2015
Fabian Delph,2,0.3005909994244575,1.6994090005755424,565.3559167870649,0,0.4260794129222631,-100.0,-0.4260794129222631,2015
Samir Nasri,2,2.637317957356572,-0.6373179573565722,-24.165381939588602,2,0.9286920242011548,115.35664653956368,1.0713079757988453,2015
Adam Johnson,2,1.8067023092880845,0.1932976907119155,10.698923099737598,5,2.185626655817032,128.76734170003513,2.814373344182968,2015
Ramires,2,1.3262329697608948,0.6737670302391052,50.803067455077525,0,0.0581614002585411,-100.0,-0.0581614002585411,2015
Carl Jenkinson,2,0.6154201049357653,1.3845798950642347,224.98125816165054,0,1.13735419139266,-100.0,-1.13735419139266,2015
Danny Ings,2,1.8510825484991076,0.14891745150089242,8.044884417587832,0,0.3525632973760366,-100.0,-0.3525632973760366,2015
Timm Klose,1,0.5434640273451805,0.4565359726548195,84.00481902822452,0,0.0,,0.0,2015
Adnan Januzaj,1,0.2422624006867408,0.7577375993132592,312.77556779975015,0,0.0320644006133079,-100.0,-0.0320644006133079,2015
Tommy Elphick,1,0.2931244038045406,0.7068755961954594,241.15207980663862,0,0.0162585005164146,-100.0,-0.0162585005164146,2015
Max Gradel,1,1.706090216524899,-0.706090216524899,-41.38645246809515,2,0.682281706482172,193.13405020221802,1.317718293517828,2015
Lewis Grabban,1,2.3116526901721954,-1.3116526901721954,-56.740906441031605,0,0.4200644008815288,-100.0,-0.4200644008815288,2015
Kolo Touré,1,0.2425589971244335,0.7574410028755665,312.27083384047677,0,0.0187493003904819,-100.0,-0.0187493003904819,2015
Jordon Ibe,1,1.426460581831634,-0.42646058183163404,-29.896415453979188,2,1.639091721735895,22.018796964082153,0.3609082782641051,2015
Mamadou Sakho,1,0.8336915113031864,0.16630848869681358,19.948444531580773,0,0.0714537985622882,-100.0,-0.0714537985622882,2015
Héctor Bellerín,1,0.7077546939253807,0.2922453060746193,41.29189231564899,5,4.75375734642148,5.179958412557293,0.24624265357851982,2015
Gabriel,1,0.9500337094068528,0.04996629059314717,5.259422912934666,0,0.044633898884058,-100.0,-0.044633898884058,2015
Joe Ledley,1,0.3060399070382118,0.6939600929617882,226.7547718458629,0,0.1568491961807012,-100.0,-0.1568491961807012,2015
Emmanuel Adebayor,1,1.8238637335598469,-0.8238637335598469,-45.17134248575776,1,0.1452674306929111,588.3855487978965,0.8547325693070889,2015
Lee Chung-yong,1,0.1582505032420158,0.8417494967579842,531.9095228851684,0,0.4583900086581707,-100.0,-0.4583900086581707,2015
Winston Reid,1,1.3956439103931189,-0.39564391039311886,-28.34848541571579,1,0.3526056036353111,183.6029801257125,0.6473943963646889,2015
Victor Moses,1,1.9115974642336369,-0.9115974642336369,-47.687731402128534,2,1.506265616044402,32.77870640453123,0.4937343839555981,2015
Kieran Gibbs,1,0.5577400848269463,0.44225991517305374,79.29498474370489,0,0.0406477004289627,-100.0,-0.0406477004289627,2015
Daley Blind,1,0.1542002009227872,0.8457997990772128,548.5075856034267,1,1.880606411024928,-46.82566250239457,-0.8806064110249281,2015
Morgan Schneiderlin,1,0.8295513093471527,0.1704486906528473,20.54709440299581,0,0.4136638976633549,-100.0,-0.4136638976633549,2015
Matteo Darmian,1,0.1750630959868431,0.8249369040131569,471.2226179726395,0,1.8790500853210688,-100.0,-1.8790500853210688,2015
Nathan Aké,1,1.6093680169433355,-0.6093680169433355,-37.863808061794664,0,0.7008997928351164,-100.0,-0.7008997928351164,2015
Craig Cathcart,1,0.6867376808077097,0.3132623191922903,45.61600854985056,0,0.1060620993375778,-100.0,-0.1060620993375778,2015
Seamus Coleman,1,2.323581524193287,-1.323581524193287,-56.962990556262696,3,1.440727211534977,108.22817643624192,1.559272788465023,2015
Nathaniel Clyne,1,1.8151895105838776,-0.8151895105838776,-44.90933347899647,0,1.8440426997840405,-100.0,-1.8440426997840405,2015
Emre Can,1,1.2145628472790122,-0.2145628472790122,-17.665849713721922,0,3.202119203284383,-100.0,-3.202119203284383,2015
Martin Skrtel,1,0.635306098498404,0.364693901501596,57.404438956839655,0,0.809040131047368,-100.0,-0.809040131047368,2015
Alberto Moreno,1,1.65450559835881,-0.65450559835881,-39.55898360259694,4,4.2261937954463065,-5.352187012579231,-0.22619379544630647,2015
Nicolás Otamendi,1,0.9926669923588634,0.007333007641136646,0.7387177872925242,0,0.628144808113575,-100.0,-0.628144808113575,2015
Marouane Fellaini,1,4.1750429049134254,-3.1750429049134254,-76.04815033581706,0,0.6421577008441091,-100.0,-0.6421577008441091,2015
Ashley Young,1,0.8914632331579924,0.10853676684200764,12.175125434788612,2,1.4585475930944083,37.122710939919585,0.5414524069055917,2015
Kyle Walker,1,0.8762902952730656,0.12370970472693443,14.11743407341794,3,4.270705763250589,-29.75399930814735,-1.2707057632505894,2015
Danny Rose,1,1.2215758142992854,-0.2215758142992854,-18.13852334874399,3,3.2962171770632267,-8.98657949859791,-0.2962171770632267,2015
Ryan Mason,1,3.093703493475914,-2.093703493475914,-67.67628177332355,0,0.7011371180415154,-100.0,-0.7011371180415154,2015
Kieran Trippier,1,0.4173209052532911,0.5826790947467089,139.62374935256463,1,0.4763298947364092,109.93853441707215,0.5236701052635908,2015
Tom Carroll,1,0.2286784034222364,0.7713215965777636,337.2953392339284,0,0.2454057931900024,-100.0,-0.2454057931900024,2015
Joleon Lescott,1,1.8732635146006944,-0.8732635146006944,-46.61722751733835,0,0.1732784043997526,-100.0,-0.1732784043997526,2015
Micah Richards,1,1.012163701467216,-0.012163701467216015,-1.2017523894191928,1,0.419517801143229,138.36890765419193,0.580482198856771,2015
Leandro Bacuna,1,1.905084615573287,-0.905084615573287,-47.50889321002283,0,1.1993913184851408,-100.0,-1.1993913184851408,2015
Jack Grealish,1,0.5990190040320158,0.4009809959679842,66.93961181013765,0,0.6424275133758783,-100.0,-0.6424275133758783,2015
Ruben Loftus-Cheek,1,0.9546099007129668,0.04539009928703319,4.754832235988,0,0.1375066991895437,-100.0,-0.1375066991895437,2015
Kenedy,1,0.3206858960911631,0.6793141039088368,211.83161223770335,0,0.5036235116422176,-100.0,-0.5036235116422176,2015
Loïc Remy,1,2.0837942995131016,-1.0837942995131016,-52.0106183113343,0,0.1587666012346744,-100.0,-0.1587666012346744,2015
Alexandre Pato,1,1.7201659679412842,-0.7201659679412842,-41.86607463250699,0,0.0,,0.0,2015
Falcao,1,0.7739494126290083,0.2260505873709917,29.207411192822853,0,0.091769004240632,-100.0,-0.091769004240632,2015
Federico Fernández,1,1.670275891199708,-0.670275891199708,-40.12965131875725,1,0.3864244502037763,158.78279686305098,0.6135755497962236,2015
Jack Cork,1,0.918854609131813,0.08114539086818695,8.831145870276236,2,1.96001591347158,2.039987851812907,0.039984086528420004,2015
Modou Barrow,1,0.4563116068020463,0.5436883931979537,119.14849087628238,2,1.181954595260322,69.21123772605713,0.8180454047396779,2015
Dame N&#039;Doye,1,0.5422570034861565,0.45774299651384354,84.41440010383,0,0.2607949022203684,-100.0,-0.2607949022203684,2015
Yann M&#039;Vila,1,0.8662016959860921,0.1337983040139079,15.446552994980076,4,4.275107302702963,-6.435097021518618,-0.27510730270296335,2015
Jack Rodwell,1,2.4888862976804376,-1.4888862976804376,-59.82138674105089,0,0.8463182114064693,-100.0,-0.8463182114064693,2015
Billy Jones,1,2.414166036993265,-1.4141660369932652,-58.57782834003187,1,1.1011948119848969,-9.18954674354975,-0.10119481198489688,2015
N&#039;Golo Kanté,1,0.5621250942349434,0.4378749057650566,77.89634553871106,4,2.7279574144631624,46.62985495274545,1.2720425855368376,2015
Jeffrey Schlupp,1,1.9894177075475452,-0.9894177075475452,-49.73403543126446,2,2.20846017356962,-9.439163814880022,-0.2084601735696201,2015
