player_name,goals,xG,Actual to xG,Goals to xG %,assists,xA,Assists to xA %,Actual to xA,year,age
Maximilian Wöber,0,0.464545956812799,-0.464545956812799,-100.0,0,0.742159578949213,-100.0,-0.742159578949213,2022,24.0
Chris Mepham,0,0.5010207425802946,-0.5010207425802946,-100.0,0,0.2000297037884593,-100.0,-0.2000297037884593,2022,24.0
James Garner,0,0.8283093441277742,-0.8283093441277742,-100.0,1,0.4450816921889782,124.67785522290318,0.5549183078110218,2022,21.0
Mark Travers,0,0.0,0.0,,0,0.0,,0.0,2022,23.0
Ben Godfrey,0,0.7159480974078178,-0.7159480974078178,-100.0,1,0.1486973017454147,572.5071593512197,0.8513026982545853,2022,24.0
Jamal Lewis,0,0.0,0.0,,0,0.0,,0.0,2022,24.0
Adam Webster,0,1.5340027026832104,-1.5340027026832104,-100.0,0,0.5189482178539038,-100.0,-0.5189482178539038,2022,27.0
Moussa Djenepo,0,0.2433777973055839,-0.2433777973055839,-100.0,2,0.5622396729886532,255.72018412872885,1.4377603270113468,2022,24.0
Dean Henderson,0,0.0,0.0,,0,0.0,,0.0,2022,25.0
Ezri Konsa Ngoyo,0,0.8061013985425234,-0.8061013985425234,-100.0,0,1.4513042895123365,-100.0,-1.4513042895123365,2022,25.0
James Justin,0,0.1448470018804073,-0.1448470018804073,-100.0,0,0.3056566026061773,-100.0,-0.3056566026061773,2022,24.0
Jack Stacey,0,0.0468770004808902,-0.0468770004808902,-100.0,0,0.0,,0.0,2022,26.0
Renan Lodi,0,0.751506220549345,-0.751506220549345,-100.0,1,1.318730404600501,-24.16948934282424,-0.318730404600501,2022,24.0
Caoimhin Kelleher,0,0.0,0.0,,0,0.0,,0.0,2022,24.0
Felipe,0,1.246483264490962,-1.246483264490962,-100.0,1,1.502428017556667,-33.44107083238129,-0.5024280175566671,2022,33.0
Takehiro Tomiyasu,0,0.1446346025913953,-0.1446346025913953,-100.0,1,0.6008766107261181,66.42351893037886,0.3991233892738819,2022,23.0
Billy Gilmour,0,0.3644320666790008,-0.3644320666790008,-100.0,1,0.3617988973855972,176.39664112470257,0.6382011026144028,2022,21.0
Kieran Tierney,0,0.3038469729945063,-0.3038469729945063,-100.0,1,0.2897520996630192,245.12260693295997,0.7102479003369808,2022,25.0
Lloyd Kelly,0,0.1227391017600894,-0.1227391017600894,-100.0,2,0.3940800903365016,407.5110489068903,1.6059199096634984,2022,23.0
Boubacar Traore,0,0.0458009000867605,-0.0458009000867605,-100.0,1,0.3329919874668121,200.30752619825896,0.6670080125331879,2022,24.0
Tyrick Mitchell,0,0.8962186202406883,-0.8962186202406883,-100.0,2,1.5452212002128365,29.43130729273731,0.4547787997871635,2022,22.0
Japhet Tanganga,0,0.0,0.0,,0,0.0,,0.0,2022,23.0
Tariq Lamptey,0,0.2084955014288425,-0.2084955014288425,-100.0,0,0.1961832959204912,-100.0,-0.1961832959204912,2022,21.0
Nathaniel Phillips,0,0.0313891991972923,-0.0313891991972923,-100.0,0,0.0,,0.0,2022,25.0
Chris Richards,0,0.6922851279377937,-0.6922851279377937,-100.0,0,0.4522219896316528,-100.0,-0.4522219896316528,2022,22.0
Harvey White,0,0.0,0.0,,0,0.0,,0.0,2022,20.0
Cole Palmer,0,0.913382014259696,-0.913382014259696,-100.0,1,0.6336369244381785,57.81908557280836,0.3663630755618214,2022,20.0
Luke Thomas,0,0.0825991313904523,-0.0825991313904523,-100.0,0,0.5999135356396437,-100.0,-0.5999135356396437,2022,21.0
Sven Botman,0,2.445929459296167,-2.445929459296167,-100.0,0,0.9378497563302516,-100.0,-0.9378497563302516,2022,22.0
Cheick Oumar Doucoure,0,0.9975933516398072,-0.9975933516398072,-100.0,3,2.030144080519676,47.772762967250095,0.9698559194803238,2022,24.0
Marek Rodák,0,0.0,0.0,,0,0.0,,0.0,2022,25.0
Illan Meslier,0,0.0571881011128425,-0.0571881011128425,-100.0,0,0.0,,0.0,2022,22.0
Kalvin Phillips,0,0.2444907762110233,-0.2444907762110233,-100.0,0,0.136385791003704,-100.0,-0.136385791003704,2022,26.0
Stefan Ortega Moreno,0,0.0,0.0,,0,0.0,,0.0,2022,31.0
Sasa Kalajdzic,0,0.5194780230522156,-0.5194780230522156,-100.0,0,0.0,,0.0,2022,25.0
Donny van de Beek,0,0.08036869764328,-0.08036869764328,-100.0,0,0.1288376990705728,-100.0,-0.1288376990705728,2022,25.0
Konstantinos Tsimikas,0,0.6083908993750811,-0.6083908993750811,-100.0,4,1.3976509422063828,186.19449099969512,2.602349057793617,2022,27.0
Mikkel Damsgaard,0,2.660358265042305,-2.660358265042305,-100.0,0,1.7436131360009313,-100.0,-1.7436131360009313,2022,22.0
Matthew Cash,0,0.1666707005351781,-0.1666707005351781,-100.0,1,0.4675993956625461,113.85827468469893,0.5324006043374538,2022,26.0
Antonee Robinson,0,0.0579266995191574,-0.0579266995191574,-100.0,1,1.0235916152596474,-2.30478785757375,-0.0235916152596473,2022,24.0
Aaron Hickey,0,0.3167129307985306,-0.3167129307985306,-100.0,1,0.6221226900815964,60.73999806514725,0.3778773099184036,2022,20.0
Rúben Dias,0,1.9355910001322627,-1.9355910001322627,-100.0,0,0.3942475691437721,-100.0,-0.3942475691437721,2022,25.0
Vladimir Coufal,0,0.1806397484615445,-0.1806397484615445,-100.0,1,2.275553598999977,-56.05464971515224,-1.2755535989999771,2022,31.0
Hakim Ziyech,0,0.5913859363645315,-0.5913859363645315,-100.0,3,2.549111461266876,17.68806682580441,0.4508885387331243,2022,29.0
Pape Sarr,0,0.0562562998384237,-0.0562562998384237,-100.0,1,0.5660416968166828,76.66543041331072,0.4339583031833172,2022,20.0
Robert Sánchez,0,0.0,0.0,,0,0.0,,0.0,2022,24.0
Elliot Anderson,0,1.1292364411056042,-1.1292364411056042,-100.0,1,1.5604944918304682,-35.91774881390355,-0.5604944918304682,2022,19.0
Kevin Schade,0,1.3834919892251492,-1.3834919892251492,-100.0,1,1.5542514063417912,-35.66034452858055,-0.5542514063417912,2022,20.0
Naouirou Ahamada,0,0.182050397619605,-0.182050397619605,-100.0,0,0.0916864015161991,-100.0,-0.0916864015161991,2022,20.0
Facundo Pellistri,0,0.0,0.0,,0,0.0,,0.0,2022,20.0
Joe Gelhardt,0,0.9828338120132684,-0.9828338120132684,-100.0,2,0.731904000043869,173.25988106092106,1.268095999956131,2022,20.0
Carney Chukwuemeka,0,0.2807844597846269,-0.2807844597846269,-100.0,0,0.5179743207991123,-100.0,-0.5179743207991123,2022,18.0
Isaac Price,0,0.0,0.0,,0,0.0322885997593402,-100.0,-0.0322885997593402,2022,18.0
Cody Drameh,0,0.0,0.0,,0,0.0,,0.0,2022,20.0
Valentino Livramento,0,0.0,0.0,,0,0.0,,0.0,2022,19.0
Anthony Elanga,0,1.2088623978197577,-1.2088623978197577,-100.0,1,1.1436329931020737,-12.559360736216,-0.1436329931020736,2022,20.0
Tyrese Francois,0,0.0,0.0,,0,0.0,,0.0,2022,22.0
David Raya,0,0.1039170026779174,-0.1039170026779174,-100.0,0,0.1581754013895988,-100.0,-0.1581754013895988,2022,26.0
Kristoffer Ajer,0,0.023081500083208,-0.023081500083208,-100.0,0,0.0165113992989063,-100.0,-0.0165113992989063,2022,24.0
Rico Henry,0,1.945255502127111,-1.945255502127111,-100.0,2,3.062078721821308,-34.68489279039794,-1.062078721821308,2022,25.0
Frank Onyeka,0,1.3004195326939223,-1.3004195326939223,-100.0,2,0.9003641102463007,122.13235481508546,1.0996358897536993,2022,24.0
Mads Bech Sørensen,0,0.0,0.0,,0,0.0,,0.0,2022,23.0
Mads Roerslev,0,0.3934907913208008,-0.3934907913208008,-100.0,0,1.8459260575473309,-100.0,-1.8459260575473309,2022,23.0
Halil Dervisoglu,0,0.0668924003839492,-0.0668924003839492,-100.0,0,0.0,,0.0,2022,24.0
Albert Sambi Lokonga,0,0.1307045519351959,-0.1307045519351959,-100.0,0,0.0456785000860691,-100.0,-0.0456785000860691,2022,22.0
Armel Bella Kotchap,0,1.270264146849513,-1.270264146849513,-100.0,2,1.4630886502563951,36.69711672286674,0.5369113497436049,2022,20.0
Nathan Collins,0,0.1207122802734375,-0.1207122802734375,-100.0,0,0.0746328979730606,-100.0,-0.0746328979730606,2022,21.0
Enock Mwepu,0,0.0766704007983207,-0.0766704007983207,-100.0,1,0.4522641953080892,121.10969879426004,0.5477358046919107,2022,24.0
José Sá,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
Chem Campbell,0,0.0622584000229835,-0.0622584000229835,-100.0,0,0.0,,0.0,2022,19.0
Cameron Archer,0,0.0,0.0,,0,0.0,,0.0,2022,21.0
Shandon Baptiste,0,0.184569239616394,-0.184569239616394,-100.0,1,1.0790189672261477,-7.323223189420205,-0.0790189672261476,2022,24.0
Jeremy Sarmiento,0,0.2745006997138262,-0.2745006997138262,-100.0,1,0.2008139938116073,397.9732642228834,0.7991860061883926,2022,20.0
Samuel Edozie,0,1.0850969199091196,-1.0850969199091196,-100.0,0,0.3165547512471676,-100.0,-0.3165547512471676,2022,19.0
Hugo Bueno,0,0.1124543994665145,-0.1124543994665145,-100.0,1,1.070818241685629,-6.6134698615285386,-0.0708182416856288,2022,19.0
Lewis Brunt,0,0.0,0.0,,0,0.0,,0.0,2022,21.0
Lewis Hall,0,0.9621372651308776,-0.9621372651308776,-100.0,0,2.483380403369665,-100.0,-2.483380403369665,2022,17.0
Vitalii Mykolenko,0,0.6954699149355292,-0.6954699149355292,-100.0,0,1.0392506159842014,-100.0,-1.0392506159842014,2022,24.0
Nathan Patterson,0,0.8275385983288288,-0.8275385983288288,-100.0,0,0.7127293702214956,-100.0,-0.7127293702214956,2022,20.0
Omari Hutchinson,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Odeluga Offiah,0,0.0,0.0,,0,0.0,,0.0,2022,19.0
Matthew Craig,0,0.0,0.0,,0,0.0,,0.0,2022,19.0
Malcolm Ebiowei,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Jay Stansfield,0,0.1730169951915741,-0.1730169951915741,-100.0,0,0.0589650012552738,-100.0,-0.0589650012552738,2022,19.0
Luke Harris,0,0.0,0.0,,0,0.0,,0.0,2022,17.0
Jordan Zemura,0,0.3462909907102585,-0.3462909907102585,-100.0,1,2.14239261392504,-53.32321473196655,-1.1423926139250402,2022,22.0
Ben Pearson,0,0.0565079990774393,-0.0565079990774393,-100.0,0,0.0,,0.0,2022,27.0
Emiliano Marcondes,0,0.0,0.0,,0,0.0,,0.0,2022,27.0
Siriki Dembélé,0,0.1077635008841753,-0.1077635008841753,-100.0,0,0.2604870051145553,-100.0,-0.2604870051145553,2022,25.0
Darko Gyabi,0,0.0653707012534141,-0.0653707012534141,-100.0,0,0.0,,0.0,2022,18.0
Connor Ronan,0,0.0,0.0,,0,0.0,,0.0,2022,24.0
Joseph Hodge,0,0.2323972880840301,-0.2323972880840301,-100.0,0,0.0711171999573707,-100.0,-0.0711171999573707,2022,19.0
Scott McKenna,0,0.072630500420928,-0.072630500420928,-100.0,0,0.8567974828183651,-100.0,-0.8567974828183651,2022,25.0
Harry Toffolo,0,0.2182767949998378,-0.2182767949998378,-100.0,0,0.4909842014312744,-100.0,-0.4909842014312744,2022,26.0
Alex Mighten,0,0.0,0.0,,0,0.0,,0.0,2022,21.0
Djed Spence,0,0.1141080036759376,-0.1141080036759376,-100.0,0,0.0,,0.0,2022,21.0
Gavin Bazunu,0,0.0,0.0,,0,0.0428376011550426,-100.0,-0.0428376011550426,2022,20.0
Tyrell Malacia,0,0.1680589988827705,-0.1680589988827705,-100.0,0,0.7472324855625629,-100.0,-0.7472324855625629,2022,22.0
Levi Colwill,0,1.5830463785678148,-1.5830463785678148,-100.0,2,0.6098756808787584,227.9356863546744,1.3901243191212416,2022,19.0
Jan Paul van Hecke,0,0.5538489818572998,-0.5538489818572998,-100.0,0,0.0,,0.0,2022,22.0
Daniel Iversen,0,0.0,0.0,,0,0.0,,0.0,2022,25.0
Keane Lewis-Potter,0,0.6775096822530031,-0.6775096822530031,-100.0,1,1.429301805794239,-30.035770195902277,-0.429301805794239,2022,21.0
Flynn Downes,0,0.3241226226091385,-0.3241226226091385,-100.0,0,0.0507442839443683,-100.0,-0.0507442839443683,2022,23.0
Rico Lewis,0,0.2003175821155309,-0.2003175821155309,-100.0,0,1.379109164699912,-100.0,-1.379109164699912,2022,17.0
Jamal Lowe,0,0.0,0.0,,0,0.0,,0.0,2022,28.0
Bobby Clark,0,0.0,0.0,,0,0.0,,0.0,2022,17.0
Ryan Yates,0,1.7420261716470122,-1.7420261716470122,-100.0,2,1.0617644041776657,88.3657044943973,0.9382355958223344,2022,24.0
Joseph Whitworth,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Owen Bevan,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Marquinhos,0,0.0,0.0,,0,0.0,,0.0,2022,19.0
Juan Larios,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Ethan Nwaneri,0,0.0,0.0,,0,0.0,,0.0,2022,15.0
Kobbie Mainoo,0,0.0,0.0,,0,0.0,,0.0,2022,17.0
Andrew Moran,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Mateo Joseph,0,0.0736948028206825,-0.0736948028206825,-100.0,0,0.0,,0.0,2022,18.0
Ben Doak,0,0.0,0.0,,0,0.0,,0.0,2022,16.0
Thomas Cannon,0,0.0505074001848697,-0.0505074001848697,-100.0,0,0.0708136036992073,-100.0,-0.0708136036992073,2022,19.0
Dexter Lembikisa,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Divin Mubama,0,0.0,0.0,,0,0.0591654740273952,-100.0,-0.0591654740273952,2022,17.0
David Ozoh,0,0.0,0.0,,0,0.0,,0.0,2022,17.0
Jack Hinshelwood,0,0.0,0.0,,0,0.0,,0.0,2022,17.0
Gustavo Scarpa,0,0.2078698715195059,-0.2078698715195059,-100.0,0,0.0278489999473094,-100.0,-0.0278489999473094,2022,28.0
David Datro Fofana,0,0.326112687587738,-0.326112687587738,-100.0,0,0.0874276300892233,-100.0,-0.0874276300892233,2022,20.0
Mislav Orsic,0,0.0,0.0,,0,0.0,,0.0,2022,31.0
Mykhailo Mudryk,0,1.9044867679476736,-1.9044867679476736,-100.0,2,0.7282041758298874,174.6482465196974,1.2717958241701126,2022,21.0
Enzo Fernández,0,0.6178922252729535,-0.6178922252729535,-100.0,2,2.1305470690131187,-6.127396616193458,-0.1305470690131187,2022,21.0
James Bree,0,0.014379559084773,-0.014379559084773,-100.0,0,0.1782319955527782,-100.0,-0.1782319955527782,2022,24.0
Paul Onuachu,0,0.9351124968379736,-0.9351124968379736,-100.0,0,0.3200107105076313,-100.0,-0.3200107105076313,2022,28.0
Daniel Bentley,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
Jhon Durán,0,0.7512960135936737,-0.7512960135936737,-100.0,0,0.0525350011885166,-100.0,-0.0525350011885166,2022,18.0
Victor Kristiansen,0,0.1182039007544517,-0.1182039007544517,-100.0,1,0.6666268110275269,50.0089680549478,0.3333731889724731,2022,20.0
Máximo Perrone,0,0.0,0.0,,0,0.0,,0.0,2022,19.0
Yasin Ayari,0,0.0128233004361391,-0.0128233004361391,-100.0,0,0.2380980178713798,-100.0,-0.2380980178713798,2022,18.0
Lewis Miley,0,0.0640049427747726,-0.0640049427747726,-100.0,0,0.0,,0.0,2022,16.0
Illia Zabarnyi,0,0.0,0.0,,0,0.0,,0.0,2022,19.0
George Abbott,0,0.0,0.0,,0,0.0,,0.0,2022,16.0
Cameron Peupion,0,0.0536134205758571,-0.0536134205758571,-100.0,0,0.0,,0.0,2022,19.0
Kamari Doyle,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Dominic Ballard,0,0.0,0.0,,0,0.0,,0.0,2022,17.0
Shea Charles,0,0.0,0.0,,0,0.0,,0.0,2022,18.0
Samuel Amo-Ameyaw,0,0.0,0.0,,0,0.0250539388507604,-100.0,-0.0250539388507604,2022,16.0
